guid,avgStars,reviewCount
dadW91EwDyB80AU_kasarQ,5.0,2
nLlsfaA4AzgcHshgsnvCfA,5.0,1
8TNnm_wDQBjoY-G-YHQLVw,4.5,4
2rSVtIMFmCWI0eDPDGOJvw,3.0,4
kap75u0ohnH9S-JUARgkIw,3.75,5
OEFy6yIAMVHEqB1TqlH6-A,2.5,2
BuQKsRCa7VwpKmlMLwBwVw,4.0,1
0wt9rruxtkazML7Rn1NpBQ,3.37,19
qS4GTcpl6jBrzBGQE8hJsg,3.0,2
wQBCdEccPXu2-XbAFOwXDg,4.06,80
0F8_EKQvuIz803xHPKKl9w,3.58,40
7K3db25E3Vrk2AAEBRZjtA,3.19,72
SS2oRE22TI5ARWyEEeYLTw,3.33,15
7yhV2yfDNRQwSMmhXHmkrA,3.7,10
zo0KvseUN6Gho9y0JQxVnw,4.4,5
A6vydtxRka2VVdGU8l2_Lw,3.59,27
D8EE4gbAiXS3DF_HNRJfAw,4.15,184
IQTk7FS2EF657T8wJqr-sw,3.62,16
5NY4-JqZlFXFmDfZABuxiw,3.71,7
Wtk7Fq0IKdqxWuPH4fncOQ,4.86,7
VW4vV4MydSfabCPqhXISIg,4.35,21
pgWFqsnLh4-yKc0-aVzzlg,5.0,2
3hffcZy4Y6rk_5juiRWw9A,3.64,256
7EJJUCl3lHM5mYlFX0bLEQ,3.72,334
aPJN4b4T0HD0QJjNmnlTWQ,5.0,3
sX76LVgA7fBS6mavhUO92g,2.71,7
gg0GDWjMykg4He0-6oqdHw,4.29,7
cjhSTaDI5XffCXRJsXPmSQ,4.53,15
lCD3wyHthsYFlP52Hll-QA,3.9,157
ovA8APdzs0G_DBUxM9Up4A,5.0,1
2Mm0BC0bN7BJiOUWf9GW3A,3.85,28
GIRYn496_jvO2oSxT0WUVg,4.0,72
KN49AdoF_nA3KPevcNs3Cg,1.0,1
wacDUnTA40bkX3xK-oHASg,3.91,12
DVrdofOAz65xTQSyWWIv1g,2.33,3
I-cE3lKSu3Slms6W7Whthg,3.0,2
dZXfEa2OD0P1fej-yTdiXQ,1.0,1
Jtb1UWfOuQosT-Rlf6HlrQ,3.67,3
dU5QbB0vOYWw6mQy76GHow,3.56,10
II0Mu2iIeJrBB-vhh7jGbQ,4.67,9
BJRmDTOPOOutKUl35g37Ig,3.35,37
_s5a44jizT4G6prC0yAHrQ,4.75,4
aK8shZb9dEQNyxk5ycfO2A,3.71,103
FOZR8RABw65IBlcifUNyVQ,3.74,401
C-EeFdEX9aLcossGmBe92w,2.0,1
ob0kzpf-peV1BtTi24QUKw,5.0,1
PbIYNJHzK-PUYbeZxNIquA,4.62,9
eqGWh9OOnVPJDv0WwLlwiQ,4.64,22
1n_5FMQjbT7be4kz9zVU_A,5.0,1
w68KaW1WB9qTDPbSHdgV6A,3.25,5
O0aI3BcVVYYJj0skZn_iZw,3.75,4
U7VRQ1RBkrSkVebxXnv5Mg,3.14,43
t4A1R0UrJWdd1up0jyEg-Q,3.86,15
4UUIpbOTPmu43wuC2aSGkg,3.41,195
5MvIg39L6FmBrGZG5C2jjA,3.57,819
tEkjRhd3lPhC-jFy77WOJg,3.5,5
rdwqDILAK4Uud9z5XQb4TA,1.0,1
2bAbL28lhrnyOlYiZ8yMdg,3.51,398
y9Yh8efbB938scL0ZxlZLQ,3.0,5
I0lsu1zG-QrPx2D27hR9Ug,3.86,37
auVkTXPmA8o3oU8barlBSw,3.82,202
fjxu09wvsi3jxn-jyNKHLg,4.7,10
3lW4EGFmp4R9Y9AqTazqYQ,3.43,7
Kdeqlwybc16-79y_BgfdvA,4.33,6
ibneCAPKDuEga2iB6-joqA,5.0,1
YUuvX3e__WbVHYD6sGfVew,5.0,2
2DQ5x1LHzKZS1nywYaaOLg,4.62,8
ckTFxqAW-e8Rc7xbQ01pRA,4.5,2
0kUoKI9mpS95e5JGCXfRNQ,4.33,3
_ziwLnD-H4kQCTognv_Shg,5.0,2
IjQ7b5-P-F-t0R7jM95yRQ,3.73,11
IibG_Dl9P24zExWisTEvMg,3.0,2
QVEurU1FUq3z3DwLWI98Kw,2.8,5
lRMwCvobVxPWBh-5VHEC7w,4.0,6
Fqeq9KDOQc92BRxyw_BPtg,3.8,6
9tXN1JUzCuCgMd2y4LdTcw,4.04,25
RKfpwsY9aLs84q9jmSQUYw,1.0,1
mFBIR5jpfIIUYY9_D3Lkiw,3.8,10
5QiwMFQxlbGHkgXzXwn4Fg,4.67,3
aJWDGqtM7AOTWe5_wTuDfw,3.8,5
nHMctnIQIV7O3GsTjvQqJg,4.2,10
54pY0-h5g8fFZFaIHHK1nA,4.0,2
vDSyPJWu_wRe_gifHF7szA,3.89,101
F2zmXFFQMHW9J3sA2KSRlQ,3.5,20
jIoyaFNQ3X7cFaN1HmZ_9Q,5.0,1
3f_-pGlAZi6a6ZySrsspVQ,3.9,20
hfVglULIMxmDH0a8OTAGsQ,3.49,250
khVKfwUxmqz0L_d3Cm1yOg,4.0,1
CHsJ3wDJgLL1ComW3BQY9Q,3.67,6
b31fPqbtnvXnXXRRVbrN2w,4.33,4
X5oDPkVovm-SPMa9XFkuGw,4.33,12
US1WPu62EsCLOkaTUPdX6Q,4.25,4
-B-Hkqb-WdXhgSoh1ZIz4w,1.0,4
_4z1jVLsgmr8mYjnFxxJEQ,3.76,85
B0YS-5VHDsnBuvaOssI4_Q,4.0,7
bx9JUEJ6onPr04Ebj5QImA,4.71,10
ekMRQH5dkzB2mglNBcNh7Q,3.9,62
OAd-vbR_POac1zHtu-Y2Zg,3.57,672
omJn7cgDDrLCsaQ8GXeNdw,3.4,5
SEDJTWEzMdqp7UsS1W3KXw,3.3,10
qi1Tf47pIh1HptmizCYTcQ,3.67,3
GJAFlck0bmtYgwZ1pEt61g,4.67,3
L7Hl7veYqJOfEw_XFs5W0A,4.0,2
rQWWOb5Bcl0U7hCGpTc3VA,4.5,2
-lgy3GFL_ZvK7TgKbEXQWA,4.0,8
CwMU-8VjTyNf2eDM52RlAA,4.0,7
FJ6SNKFRRa1rGNrv35ZCxw,3.07,16
y9c7TNUSq5yF6Sxv7YjSRQ,2.56,17
KQZjs9Pha5-ayFSFmnQ7AQ,4.0,4
DrPhsQgHiiWkCItFUyU9eQ,3.81,16
POfWTajINxyuyITjKGygIA,4.0,1
jSCpEBs5_TCCVWz-AhGbvQ,4.6,6
-K-oYsjoiJb27S45-Aj8OQ,5.0,6
Nbg7f3pzwZY9frPSDHgM6Q,3.32,19
UTfCEpXfAJCA7T2T4EEQsw,3.0,4
81RHa3hhkedHPeSAmS9ssg,4.2,50
bHPKR827qfT-tEtHwkUBFA,4.0,21
snK49gWJBJHk7Of68aEbZg,3.9,29
rYZeLgKIoyAxhMdL12-wRw,3.47,17
CGa9zqexmIINVYzviXYq2A,5.0,3
a5t40JYMQUY-rccT5-HQHQ,3.5,59
KvVJJqmbgQaRPtzyi_84Wg,4.52,23
_977TriQp2lqEBv89FuNSA,3.82,12
_3QWAaheHYOX-WFX_2VbhQ,4.0,11
W-deQbjf_4S9NQ4xxfBtGQ,5.0,2
cyaY_IdFzwJvSCRVs_cwcA,2.2,6
FTPFbepcG9kwSShQVg6nVw,3.5,6
U2EQizEKPd3lvN8OQSawtA,5.0,2
pyIo3Fs5RHB4ybktFUM-xA,2.0,2
ussKl97BHYvVcUAQzaWVzw,4.0,9
h-BP-EaadBq-HIfXqzBP8A,4.0,12
27NvNd6GQ2TIuDMq4rwetA,3.79,437
pyRgw1SC4UHBIIZfcSJu6g,1.25,4
Enz2ZUxS8CnaVrAE4Wu9dQ,3.67,3
0MoAUMPEvilykVZxkzQ52w,3.65,17
7ZbNJHtQVA8Vc7rV-tbyXw,4.5,2
lWFIlpdhiqg0c0PwCTlsIg,3.5,4
tlbYNSQE6XtF-8gqpPYtqQ,4.24,17
XLeGBtfHjJoJsCbOpzBi8A,3.0,3
8JMsp0Z9N1eWGFuQcQxD0w,4.0,2
xqZylh6j9xzPbzzEpJ6Jag,2.0,1
4SZI9uI8GT7EF1IMOEzb3A,5.0,1
mqyQQQ-APlmb5v8AYW5bMQ,1.33,4
-ku2SB6n6TOhp80Q4A1LRw,4.12,16
QzA6ZW1NFid32_g_fsapIg,2.65,52
NrkZV9gOCoyrs62-axItqg,3.72,379
MJxsptokRoxljo5_qcYMMA,4.0,3
uAcir87sXGtR-qKCxMUx_Q,3.5,60
GN3sM0eFW5wotXl2Pc2j9w,5.0,1
_Dg0SVlkPBL3WHau7tKGhA,2.75,4
FD5MXh8IoRu4AHUSrW_L5A,5.0,3
1c-64uW6iIkADJsyCiDxHw,4.24,68
p1SS0FVfDviUt50Hv-_3AA,2.0,9
E9ToUwGk2MzuhA3qWpDhig,3.5,10
Mgm6xZjahS3HD7qqOyGtbQ,3.83,37
gcu-ZKFYQxDxgQhe2PM6xw,4.26,25
SiKuBKxMJlRbqLx6U2UfmA,3.24,21
d1WzBV6LA-s6K6f16qFv2Q,3.38,9
v_Xev0TFiOwes80yt1_BgQ,3.35,250
RP4BXE-IW_NHkBZRge6cQA,3.66,122
u9NdhtRki8C0hbcDUACzLQ,3.84,20
8vRuietkRQvJ9H5oLb-q3Q,3.47,15
ih8pG-QxzbtwTWAL9NzP8g,3.52,25
aXL9qnC4MTR2g5RNM5vd9Q,4.06,117
nSkdplyJyYT_ZI9pezHzfA,4.1,29
Bu8u8RH_XdJoVgZSf7Phqg,1.0,6
DjLmMoMMSRkxjZszyIiFOg,3.71,17
kb_gDoTlPHf_Pk-L9sGMtA,5.0,6
JhRy3v_Fni94rS7-jb9x7A,4.8,5
m2Z-H8pgoEJwFDzB3wMWxA,3.38,8
nIlrNXR0nRfEXg6tt69b8g,4.5,5
4cia-I_nvMaflSiyKHTfcg,1.0,3
2SSHbXmy3K3BzBhojhNUAA,3.97,62
U5WKFRqqoZivxaS8ve3Omg,4.5,4
Aj7NvypBmsxBMN5WQeTEJQ,4.0,4
3yeiPKwWaAi7ESSuPHw8jQ,4.33,10
rsDQBPirsxM2e-Tbte9KtQ,3.73,33
kzowEPbtJ0OCfgi3Al-UZQ,4.0,4
oANURgQbe5eUVW0WmEvTgA,3.5,2
7q_R5b3Mpkb7xv0_Woiufw,3.79,481
Z1ytZP0PB0AjLUdBczAcDA,5.0,1
LR858TVV0JpI_GOU1Y8cEQ,4.5,2
NhDpOTXHdnVZ_MMHKRpU8A,4.5,2
vb9WYFQkiqFXTQIWBH8_Yg,3.69,16
1MFZMOFJU29m3Hg28gLwDw,3.75,4
N2B7jCkHlBieeVFdAKHkAw,3.86,255
H9QvYSKpIE-k2YBSdfiSbQ,3.33,3
qsRNxnsTbVL1ea83m-jY4Q,3.76,21
3TfUt9zODOPjd0jSTxuVtQ,4.11,9
XLYWSPdmrPR1V6gGwYycXw,1.0,1
NGIGvoHYuCXi8aYWvaKlCg,4.0,1
vUUuFhrBb8wYtuNOA9HEFw,3.77,43
ScPtzZv7kqSknJ6g78icxg,3.64,295
9uuPzUWC1m_TnMUV9kXu9g,3.95,115
xvg_0yEE5OiRlBNCd6nxlg,4.14,7
T7kKb4axrbKtn8WCt9LWMA,3.67,114
gJqKLwk_R0Gy1WlJlqwlUg,4.55,12
1ue_1kIMthg8xh22pd9kBQ,4.5,2
CAlxnkAuqNetlUmWtCQ_eQ,3.89,114
tSbjJZNfbDb3ic7U54ul1w,4.0,50
jDIloYYv47DJx8S2xQYsyQ,4.04,185
MP-w-W67xVZJFIpTYiFEqQ,4.8,5
eHwBovfAESYZbm9vedeGyA,4.0,10
3HaFwDbqCCAbs6L_DXTSLQ,3.25,150
cZT43vPSkUi-OX4V2mCvqg,5.0,3
JWg5xtZ9olbmZGiEz3P2dw,4.0,13
KAlrXgWYcNrwoQOvnGtgtg,4.3,20
Orj6duDK0W5vIGnuYCjCeg,5.0,1
zq6c7gKN3JsB9nXn5SAEfg,3.75,28
00IVoTJHcLi9EgDQsFJAiQ,4.43,7
gY_cL6ka5_Zdmr5a0JnAYw,3.84,34
6g-kqc2HwFJFzPJtM6Umhg,4.06,16
Y-goTf_7hxYaGPdfL6vAyQ,4.0,4
vRONEXL3vSssDdvbBPABzg,5.0,2
y-1h3EVEPP7nhepTeMEDXA,4.0,2
XGVF7KuUF4JwXXTtiZTXdQ,2.0,2
9rOV78Dfdaoz7mZMA-HaHw,4.0,2
0aFXjOk6NqvJ61GcvOAusA,3.94,226
S9oh29bMRrHnWsGi_vdoDw,4.36,12
qnC-hmsAq40OCnumZwvxLA,3.5,7
UrYrbyLgF_VN3mUrPVKBSg,3.0,2
MNqiUU5dE0PPsFMpMj7M6g,5.0,1
9EeQNwobM-OWGlsYb8v3wA,3.5,2
RbvcOMQagxqnhXl5vsvWNQ,4.0,9
G_3b2sM2bAx5BI8dO5S5fQ,3.5,6
G6zYvnZVK6xVYgMeb0MLcw,3.92,155
8WbBr6MRkW8dE9KUYA1yeA,3.0,2
4i6M_5Xm_5SAV_nMH849DA,2.0,1
N4-FF6UJKBEvOU6oQLmDzw,5.0,2
VqrmHIkIM47PxMnY2I7Jjg,3.0,1
YParCZHEeRFb_Sv8FhpKWg,3.83,7
KKG0ylgxfH4jzOoIETCCxA,4.14,14
q9RvAzTj_DoLE10bDM3lgg,3.57,7
5sKAhB0DXcxeomHeFo3KNg,2.33,4
s9cLJq3fX8kIyBzRbyteIA,3.8,10
vdONhpg2gy8DUQB02RziEQ,3.1,11
LAuPZ8PxHMPnYkA_KwoYGw,3.55,22
c19XhoCNcmADQduYMudDlQ,3.6,5
dWwaTl_Fmvl8djX0bVVTMQ,3.42,73
jK1pWtisgxgsTuVo0RSaeg,5.0,1
73pAVdGyzmiUCZ60l_W_3A,5.0,1
ulaVuEG-7ZkUUZzPdYZsVw,4.44,19
uvtSoXbel421pGFLrkDaTQ,3.88,25
8H361RIusGPw82qVcpGFOA,3.4,6
xIGZqwHqEdleLtEcKlWuHQ,4.0,9
g2ECt-K2ZM4TEQObUYnL2w,4.5,2
BNGchx2ggbtUesii4_Id0A,3.5,20
J19wKpCvTjHbSsf9asg-LQ,4.0,1
vzRgNKRhkYjEcMsXq6acYA,4.0,4
CU0wqWeCF4unYJRb811bRA,2.0,1
infC_5J8sA4NiL_QBJpWag,3.29,34
HNcxoXgQ6GGGfpvjMfb2rQ,2.95,58
zf1f0Ir_zy7flsJVkXD-hA,4.08,26
l2UrriMw-JnCfmDEbw-p2w,3.86,14
lgHiNylLvG68L_WchVpVeg,3.5,6
gJgmkdxIkw2dNRrKvP-6xw,3.41,29
RxnB6gR-m9IQkx1zu4Tq_A,3.56,32
R9qj-KLbELx1xYJZktdg2w,1.0,1
lEdz40TpW7k8fYbhlQ4w0g,3.93,29
ZDnDj_h1T9ZYYl1ohN_AjQ,4.46,14
X73FFjzveWTOSJR2RfTh9A,4.25,6
kpR2OSheKu6eaelre2e0kA,3.88,8
Y_vIgVVsYaMpkLbgGPqQug,2.67,3
IFOWdMMbCvyKysaxn3veqw,4.12,8
12jcAThukkGZ70Veli_FRQ,3.67,3
zCBtnQGfDsAXGNY_OIXn5A,4.2,11
n1nAz38-xiOOhOk4vDPcqQ,2.33,3
8Zu82Fh4CG3sqilh6mjOCQ,4.5,2
ZVyQudI56A_5hg-2B_wjbQ,4.25,12
E5zyeHfpe3iFHlqEUbolRQ,1.0,1
H3iEDX5tJCC9qSR0wVpdYA,3.2,5
TqfzXzunrwWU_anyJHzo6w,5.0,1
sOrowElu2vSfh4BIbtIKaQ,3.77,30
gc84Z6lf10adG-Be9kprhg,2.8,10
EqcTLrWcMC4h3K6X3-audg,5.0,2
d42jE3ze2wj_EdECiSAsbQ,4.2,7
IduMs0q7jgqxlQ4ssLLcPg,4.5,2
yCkCAU14SOgQQML19CCZfg,5.0,1
QRSjPC11fLLZKLiHBeCJOQ,3.75,12
P_GFy9eP7YA93KRsYbkY9g,4.33,3
uB9GYU0MuKAMZ5tHvZjEvg,3.33,3
4pyfuWU_xPzVtV9ZXMpPNg,2.62,8
6j26J5wehtlMVCQtQ5ZjfQ,3.0,3
GgPOQe1WEsE4yO5PG0_6eQ,3.0,2
DblIKwFdkkTNAeft7J4Taw,4.38,8
T90ybanuLhAr0_s99GDeeg,3.0,1
C7KknhxdQHAQNK7didu5mw,4.5,2
r2D6DUDgN2CCDVtqranHTg,3.5,9
B7qr__e1Gkgao-xpapgp8A,4.5,2
y9CWMzue2ghq1ddN8S_qaQ,4.43,144
Sdf66g4Kw0KwlzXoooja3A,1.17,8
SSGhIunh6uhGTFc67ILZ0g,4.06,16
IEMTkTAOHBEoKimz6sjcnQ,3.0,3
BPpUb5c_C47EhpSXUyjhTw,5.0,5
knDcDgOJ6xp97Rb10O7gag,4.57,8
obm8pDOUjBLWK1WQZ9IBHw,3.0,7
uizHf6WEhj6Wb1zg8LPeyA,3.43,14
tdBhpis9nyXWoMC3B4rwPg,3.6,15
suDqjWwYtnOBpwd0UkvlFA,4.0,2
2vt-c4RgRfuZPF7WXaKDfg,4.6,5
HTes5IRckYRQGr2wzH2w9Q,5.0,1
cS8KWv6QqrMy2LWeft8IHw,5.0,2
Gf8NVQxc4Q9dzwgSzGvAWw,3.0,1
dFayEgcd7FUN-DFdHRYE0Q,4.67,6
w9S5BqnlI06NWefsuL0JgA,4.2,15
Zb4FUZ0-S1-ZPTGxHEpLsA,3.33,6
29PqCUbeiG1ePBUPW3IHjQ,2.33,3
6t1CDk7k7z1eJSCKOz0IEw,3.88,8
3lvPbnmhG13baapGHvztGA,1.5,2
jQxxHLXLbFsNYNWNdSjRKQ,3.39,18
Lmao_DHo-74SN9mxQTiDRg,2.57,7
Ozi-bOT793b_zJsPbl37WA,4.2,5
eIwttJhpD7kGjCfsTY_toQ,3.7,10
EOLRikjQxTIpXB4aV1hbPQ,3.0,5
Ddo3FZblERwl3lrL4BkFIg,3.53,16
jbwr8fQ1A8N3vUwMIdTCxQ,1.0,1
ZC5hRtbW1HHPH0lu-vu2mA,3.21,28
4BMxi7ubmsSptW9XbKALTA,5.0,1
fp-Nu1TpibeyigLa1R2NxQ,3.5,2
ztN6LYDNcxM0d6x6zOBkxg,5.0,1
yyitg0ewPIuummxUUcK6lg,3.62,73
svP9WkoIMN3Wta7W9ZhawA,4.04,24
BY_Y4esAeNs_dVIZA6vijw,4.0,8
vwndetc7KXo8Ld_muTbGUw,4.0,22
sA4HoN9vPEDEsAb4Tuj8Jw,5.0,2
zlV3CW7mCLcLMRISYGA4Pw,3.57,197
5vToDbiRZDEFifedrbmXqA,3.0,7
pNIMVREoucMm1mHi9H3Etg,2.82,17
IpCH-jaFA-1YgCdi6YmnFg,3.55,59
WWY3f7eGD13YdakT0jtcdQ,3.91,46
lMwGa5cXj2qvbVg9pbDPkA,3.8,5
UEl78Gkvuydtn9z3z6dBtg,4.0,5
R2EinS2rNxx-w7nIkyCttw,1.0,1
t68X_4pKO0RkKRRPFj4Qww,3.5,11
Bg-ZKUSRaGhUPLtC5O3XvA,5.0,1
qRY6kVlUasvY6wdhH-TLLQ,5.0,2
YAFixvpVP-PpybZNkBuFOg,1.0,1
AqShjrpM4eY17Q7BXXBZfw,4.5,2
lo4hTvJobDpD-pJbo__KSg,4.5,6
sXFrpLS_fyCtVqavm3AKpw,2.33,3
B4wLeibRXt7u8Mjet5kkog,4.89,9
kzVjXxXWC57geKfGdcbIlg,5.0,2
6gZ-gZcWgg9_uPQ1beqkYw,4.0,3
1g8Crb6WGQUsA2l2X3yVGA,4.24,33
V257B43rNZcnDOhvdzFZ3Q,3.8,5
UFr-WCtnNbX8O3sI7h4qeQ,4.24,663
geicidIcU7ANDTGRBBgm_Q,3.0,5
7oAGBtBk6kdHt1BGqtZQJA,2.86,8
8GercFIWOWCAHoLrEruIlQ,1.0,1
VYCjTIWP3EdnesILCyXVjw,5.0,1
RBhObIWr87SjGk79rU5_Sw,5.0,1
1s75UklBvzyPXrDv2_6KIQ,5.0,2
4oJs6wh-74yl6Q8-Gx7yIw,3.8,5
CBuG-DwgM3T0T-HujIxIBQ,4.0,4
g6SHLVyD4fG6J8miqG5ckA,3.96,46
qo1KdFnH_WXuOtenmIaNBw,4.83,6
Ma44ENyh-SW_vx6kXULM_w,4.0,1
F4b7DAN8XJKXB0tEJ2WlqA,3.0,3
j6lJ7RJTkSPwCupDAINGcQ,4.5,2
ODgpKj9WT_bW0C9Yz3XwNw,5.0,1
OvYxEklIXXiSCB6BEx69mg,2.0,1
EsAZGVmOivqtj6X66y21UQ,1.0,6
0ITHs62jKIhiCd-tWze1Qg,4.75,4
p24ECnwNOfdQMs6SDtZiiA,3.46,230
N8-2gAaQKwLhmLsILRH5SA,4.29,17
ryX48hNNz5ERlluC_PVrLA,3.75,115
d9sdFE7qpgS3WyO9qhbdoA,5.0,4
8gX8VpBo0dnSlKkWIdhIrA,2.84,61
iyCJG2GA8QRjx0yP1gCd1A,3.5,19
dv9KP5HxfQ42fmEmHNtQhQ,3.0,6
8ezsDfHtM44yrwBe_mYEhw,3.79,89
CYnro8XDDPnrre31YrJVCA,3.49,78
4D8EJuJsoEWmqldUc1UAGQ,4.36,28
2pQ8XgwDB5w__eUYrjDu2A,3.0,8
ECtwWOp6UXNom5at7dCuhg,4.24,21
W2e_nq-oH7bZwhGeSXxbMA,4.0,2
RBfOwUIsT0T3ehJCl8qYKw,3.67,141
Jr0v2lE-M50eGYckTNdg1A,1.0,1
RFzqmYpUJkAvpGoPG1Vd0A,5.0,1
_JvSsjl3YUZBfhgDxagyTQ,5.0,1
tyj9UU1_-HPP6eKhrxCLjQ,5.0,1
uurkpeU18oIwtJqGuGIf-w,4.67,3
eCHl0WGwkx6ENkHsiMYosw,3.41,27
ZqfByZ_Abvp55YsWaPU-hA,4.67,3
BGEcW3odU55hBL_rAiYrfg,4.7,20
w3-jEwGrNUdBmFQsPprYbA,3.83,7
bnT3cfyy33nex6Kq7e1lbw,3.0,5
cCABujpD8Q5n62M0ELp8Gg,3.89,56
WBth5OOvugUKkLHJme_JrQ,4.35,66
zjGxBgkUX5fD9dMiHxSLCA,4.01,195
gG37IL4u7LelWLyXbD18uA,3.86,221
ZwwkaLNEpnoXQx1GoQsPiA,4.47,15
E6LFikfmHU6205wAh_uWgA,4.0,22
rIz7EJoXfuwcxwk6DOEA2Q,2.75,4
qf7YVtwtcpoKNlE8IQZbJQ,4.33,3
_gxzkxL248ipPONmuhuuiw,3.5,2
eXoGHusNWaL47Dd_Xbq2nA,4.04,193
Sj9zzZggOvIHDBq6u5s2pw,3.0,3
VQZJuN774kDR02biv6T4Sw,2.75,4
LxrUDo6ICyKZoXoUbi7HsA,5.0,1
XzTfPbJZ00aLdqfMPez9Iw,3.0,5
llelRMS9VWbp7g8TYOyvcg,4.39,114
tHJ1gauJJyZj7peHBZ22Cw,3.67,3
-xzH3SSmA47UMXzdA8hCLw,3.62,8
GpDsB_pSKS8nKOlXQXpifA,4.25,28
Vh_DlizgGhSqQh4qfZ2h6A,3.56,18
4q4GBS0Uj04ZKAwHGAJzug,3.94,47
A-NqsBF27E5x-Q8ryUCUwA,5.0,1
8lMBXv0nNPzYqknRG3tfyw,5.0,7
eWZ4aKOULfOwZ6iWWCYW0g,3.36,160
Pc6oM1OHdl82PUoumiPzmw,5.0,1
irSUI5G3vKYd_1EQ865-Tw,3.33,3
_vTyqTbfhZ-SlQVxz9HH8A,3.03,70
zp_wtGhsWcxb5txR7ERTTw,2.0,1
CFnQ4sgy1O7SH916K2NtQQ,3.0,2
6EMPZFcztGZzbYgiwGUxig,5.0,6
YOyyG48zHokIEzFEAHMq2A,3.83,13
PTcvPH5Jb66XrIV7t7FsAg,4.29,9
vxTvlAOvXXdBRppMTL0Apw,5.0,3
YVufc0a0GalPpSNBqJp-og,4.33,11
149TG2N64ClIN5OLrEUbAQ,2.86,8
oVWlHAwQBOqP0TuK6cifIg,3.14,65
GIdjhv78TmS-kzxHCIUu4A,3.5,12
wPBIL8x6_lRP7Syut2E_lg,4.0,11
mMSWtsCiMkzGtd1aMhh5VQ,3.81,36
Oj4Cy2THk0Eh-N2NO3iJgA,4.39,77
bJ-YCS-7wSlFL0FgPdU2FA,3.95,57
uHzoEoUwgb1hq0KhumzNIg,2.8,5
svbTrCl0htU1gRtjqeBtsA,5.0,2
DnH3Ua-Y9lnHSda65dGEDw,4.1,29
TLAHSTktRGZ7nypPvTCPCw,3.0,40
T47ejnIMP27OTn6ih_-ScQ,3.62,8
dlxRppn0Vk00lIhxIa2oIg,5.0,3
GCe93Ro4CjsW6fuXC87mkQ,4.05,21
--VxRvXk3b8FwsSbC2Zpxw,4.12,26
zeXc5-T-nxwXTmNmZpIM2w,4.5,2
72idMSXbXe5OHYqExoU50g,3.58,12
5GnUSTQXNRK1Nan-Ho5RTQ,4.02,46
F3slVCSkCvytxat4Trw3jw,3.58,12
AgJiLYdEkkuQ0K3wCmnW7Q,3.67,3
tPPRZhvTZ-lUuDCxOeZEsQ,3.33,12
H4KGzoofWDVgxJSXTOWMNA,3.61,23
WYM5wOgXxqEhvRcDbHR1Mg,3.75,5
gDxbiMjIRfXShXY7XPYWlQ,4.33,4
IbN7F-U770gJf8ZrJ2vUqQ,3.0,4
Ij82_DOUO_zqni57y20F-g,4.67,4
arBfAealdIzErzfvateg4g,4.1,92
ZPyfBRRtDIVvsFuiAr8pDg,4.33,3
PC9lQshuJGX6fivF8NmbwQ,3.0,2
4Zk_SPnvJ8Ybdjwo4BOJ5A,5.0,1
kSmSz26adbfasuzOx6Beyw,4.8,5
itPuDeV_LQntegZ9xlingQ,3.4,5
VU9SE49u27D606LJNXEUgw,4.0,20
bz2K88Sw376z_dtmy2pSjg,3.88,10
07awdHM8_Aircu-3V3yZzw,4.5,5
VAKSiuSInRXsWFEFo1g7lQ,4.67,15
TRDcfVCFFgikVY2c6t_utw,3.37,209
rx9_ITcD9MTJoAdkJv4-KA,3.0,4
CwvJ2hpnRbJBuO0pAr6UZw,4.0,5
O2sVDiZ4q3vIikQEF7Gfbg,4.0,13
6YfNPJx3hiNUM5oA2k1R0Q,3.22,104
Gq7xnJ8Ws1RKMS8EdL6B_A,4.0,15
azj8vFl7JuSyHqamSVhd4A,4.0,26
NetQ77yoT8wIZjXPpYjZtw,3.62,21
NA-dOfN-tuzxwszBI5uWCQ,5.0,1
fRRlukRggSeaIxPtG8KlrQ,1.0,1
OHewH-BhNrtsqrKrU7knqQ,2.33,7
7oTGx8XThSiWn5OnO4SZNQ,5.0,2
JP4kKXHPzIpYQueQJyM9ZA,5.0,2
Xzl3sw1hZya3_e2niAqxZw,3.58,195
3-1aBK9ZJclMq7PI19nVoA,3.57,48
260WY5gkfvqvht4WUMWnJQ,3.0,2
lw02HZqYM9HeczUyT2JC0g,2.5,3
VN_445Uf3tq5XtrLwjZ7Vw,2.0,1
6YMQSGaNY2OJw-IDykAuDw,3.59,17
oC2lqqH76tJV-NjvqUMECQ,4.4,5
FKg5GKz7_hG_c6QdKIcjwA,4.0,11
A-bgJ4pbMs34ZVzgNbitJg,3.2,7
CZ2c7VGCAFYuJdhwsqRChQ,4.0,13
5J5OrLqqOxilT_qqibuqsw,3.52,31
QWbpQvtzj9gSBpiankkqtQ,3.57,28
yhq64lG3ZrW5A3y584ugBQ,2.5,4
jg-sagBTTuSqHabHQ-f52w,3.0,3
Fac1DLrOWZDZd0HKCtsvIA,4.33,3
5G-6WKQ7VHcLsvRt6kqKvQ,3.19,21
8nu999YHNYf5jTtF79c5MQ,4.14,7
spf0Xy1QeIPTkLAmJSUBnA,3.67,110
tjywK4P4Ym76UK-U2m6McA,3.86,7
8UPHl27DvikJzTh61qjHVQ,4.14,14
s3-yNSQ-ViT22FF2pxZO5w,3.35,20
5IIRCCTddB4Yup65-HuauA,3.0,2
oYKFVJQeyY5cYF6nHJZ78Q,4.43,14
